hostname,bv,rhk,li,teff,prot,ruwe
Kepler-1830,0.621999979019165,,,6233.414040441707,5.8863749504089355,0.995373
Kepler-1831,0.6819999814033508,,,5643.951493973041,20.156332969665527,0.9804370047683716
Kepler-98,0.7400000095367432,,,5446.89697071902,22.60181825811213,0.9300459976158142
Kepler-1832,0.9810000061988831,,,5251.519477858232,63.45000076293945,0.886789
Kepler-141,1.0160000324249268,,,4829.370904447116,35.746285574776785,0.939193
Kepler-430,0.640999972820282,,,5907.971665498621,36.66999816894531,0.970257
Kepler-1209,,,,6192.957859065194,9.016666730244955,0.9307935133514404
Kepler-1833,0.7250000238418579,,,6097.217355120193,10.1859998021807,1.081096
Kepler-1210,,,,5548.102671448277,12.029999732971191,0.96375
Kepler-1211,0.703000009059906,,,5799.43059583834,9.279389898274738,0.95513
Kepler-1212,0.5759999752044678,,,5837.0637543918765,12.140000104904175,1.0005650143051148
Kepler-1213,0.42399999499320984,,,6019.558559119072,35.45000076293945,0.918737
Kepler-382,0.996999979019165,,,5639.351523039773,75.7300033569336,0.993501
Kepler-142,0.7829999923706055,,,5775.454315349264,20.850000619888306,0.9894620135898591
Kepler-1214,,,,5076.769847246976,36.73699998855591,1.170338
Kepler-1215,0.7746666471163431,,,5494.924692018581,22.76971353803362,0.958347
Kepler-135,0.5299999713897705,,,6030.907885278019,49.05000019073486,1.0030639940395356
Kepler-1216,0.8240000009536743,,,5553.312511834369,30.739999771118164,0.9744169988079071
Kepler-144,0.28299999237060547,,,6106.63790765237,8.126000213623048,1.012809328406016
Kepler-1217,0.3269999921321869,,,5921.880188371395,40.5,0.972444
Kepler-516,0.44699999690055847,,,6841.212852384869,5.49399995803833,0.858877
Kepler-1218,,,,5916.715861185516,61.599998474121094,0.908674
Kepler-1219,0.6159999966621399,,,5837.349985187277,29.156749725341797,0.9772005131130218
Kepler-1220,0.7076666752497355,,,5698.374355813419,15.281999905904135,1.482111
Kepler-1834,0.9800000190734863,,,4845.349843133224,28.72000026702881,1.101269
Kepler-145,0.7020000219345093,,,6042.560875800623,74.93000030517578,0.9615035095367432
Kepler-1655,0.5360000133514404,,,6024.4207616681515,21.804999828338623,0.9756314892711639
Kepler-1221,0.8449999988079071,,,4927.496399799983,23.329199600219727,
Kepler-1222,0.8759999871253967,,,4990.306180683256,28.15166664123535,1.040953021457672
Kepler-1223,1.0399999618530273,,,4671.6912756684,45.77750015258789,1.0073865047683714
Kepler-1224,,,,6026.848013107887,10.312000036239624,0.9821275035762786
Kepler-510,0.9860000014305115,,,5611.722321810338,43.970001220703125,0.8427584952316285
Kepler-1225,0.734000027179718,,,6081.370422692587,61.5099983215332,1.104324
Kepler-1226,0.4880000054836273,,,5849.016466718388,14.352499723434448,2.045356557220459
Kepler-1227,0.5550000071525574,,,5584.998978344299,64.33937969482422,1.028853
Kepler-1228,0.7350000143051147,,,4976.288295567602,21.829999923706055,0.991403
Kepler-1835,0.7570000290870667,,,5739.590815204328,7.400000095367432,1.028109
Kepler-383,1.0800000429153442,,,4512.774831127898,29.78266716003418,
Kepler-384,0.8140000104904175,,,5522.937646700096,48.220001220703125,0.9923430069936116
Kepler-131,0.7040000160535177,,,5678.732405443712,17.756909110329367,0.9327920131130218
Kepler-1836,0.5849999785423279,,,5865.34947609375,31.729999542236328,1.008495
Kepler-1837,0.7829999923706055,,,5528.375881050271,53.20000076293945,1.002768976158142
Kepler-1684,,,,4458.530948901243,21.415714263916016,0.9970494952316284
Kepler-1229,1.4850000143051147,,,3756.444255319149,17.567500114440918,1.628864
Kepler-1230,0.7680000066757202,,,5975.23194637167,10.509999752044678,0.918265
Kepler-1231,0.40799999237060547,,,5665.5395202853615,78.62000274658203,1.053323
Kepler-1232,0.8589999973773956,,,5213.49349911147,33.489999771118164,1.0380719952316284
Kepler-1233,,,,6215.580680058594,0.2800000011920929,1.025701
Kepler-1234,1.0670000314712524,,,4944.1545,45.150001525878906,1.026782
Kepler-132,0.6600000262260437,,,5826.42104432617,34.19333267211914,7.843820509536743
Kepler-151,0.824999988079071,,,5237.289666653123,22.73775005340576,1.0516834856948853
Kepler-1235,0.8374999761581421,,,5282.999543822779,22.65000009536743,0.9835860095367432
Kepler-1236,0.5534999817609787,,,5288.096362207031,27.307250022888184,0.981979
Kepler-385,,,,5753.982137713767,25.110000610351562,0.9610235095367432
Kepler-518,0.6183333396911621,,,5886.928022519189,15.943503842834474,1.106865
Kepler-549,0.7899999916553497,,,5322.309693259804,26.305000066757202,1.146711
Kepler-1237,0.753000020980835,,,5265.411377690972,34.36666679382324,1.067382
Kepler-1238,,,,6043.724199928943,12.360000133514404,0.9592405095367431
Kepler-1239,,,,6121.319416666666,49.72999954223633,1.09666
Kepler-1240,0.7789999842643738,,,5628.117514420923,28.489999771118164,1.506074
Kepler-386,0.8270000219345093,,,5051.323023255814,39.040000915527344,1.015185
Kepler-99,1.0449999570846558,,,4724.963990034525,29.710199737548827,0.9644239809265136
Kepler-387,0.7350000143051147,,,5822.1306993792705,70.48999786376953,1.009094671117147
Kepler-1241,0.8399999737739563,,,5339.89525,19.02774977684021,0.970362
Kepler-1242,,,,4920.278310344827,28.99933369954427,1.00216
Kepler-1243,0.7069999873638153,,,5410.171921372776,30.133334477742512,0.9860129952316284
Kepler-519,0.8606666723887125,,,5171.772148998251,18.162324115804036,0.9597950035762787
Kepler-155,1.1683332920074463,,,4345.926444185697,23.978148399047853,1.040129
Kepler-1244,,,,6544.957565031828,3.215000033378601,0.9681895076293945
Kepler-1245,0.8560000061988831,,,5290.219448765121,25.56866677602132,1.125162
Kepler-1246,1.1299999952316284,,,4515.693234870427,40.68333307902018,1.562196
Kepler-1247,0.8299999833106995,,,5373.22223752694,32.49000015258789,1.05134
Kepler-1838,0.718999981880188,,,5881.088780260934,51.380001068115234,0.8220979964237214
Kepler-1248,0.7310000061988831,,,6049.068210069445,78.76000213623047,
Kepler-388,1.1610000133514404,,,4370.593669836786,31.901999791463215,7.97661970980835
Kepler-1839,0.7160000205039978,,,5554.164643348205,64.86000061035156,1.0002594856948852
Kepler-1249,0.7900000214576721,,,6004.199542217548,10.760000228881836,0.946698
Kepler-1840,1.0489999850591023,,,4724.2124588094,36.77800096784319,0.9782625
Kepler-1715,0.6240000128746033,,,6061.895557647641,5.838333368301392,3.0630185047683716
Kepler-1841,0.9369999766349792,,,5333.442178267045,23.113333384195965,0.914596
Kepler-1250,,,,5635.693312825111,19.739999771118164,1.0860960166893006
Kepler-389,0.8700000047683716,,,5147.042666666666,27.557000160217285,0.999653
Kepler-161,0.9100000262260437,,,5060.356890136719,27.856666564941406,1.039317
Kepler-1842,0.4749999940395355,,,5736.111034435097,26.75,0.987663
Kepler-1843,0.9100000262260437,,,5281.343201307832,58.0099983215332,0.9738659952316284
Kepler-1251,0.7879999876022339,,,5537.469038198138,25.260249853134155,1.031218
Kepler-1252,0.7239999771118164,,,5562.6871068157325,16.510000228881836,0.958911
Kepler-1253,0.7049999833106995,,,5768.7377928515625,107.47000122070312,1.006571012397766
Kepler-1254,0.9300000071525574,,,4837.336421240235,23.316500186920166,1.009698
Kepler-118,0.9350000023841858,,,5021.300434938812,27.50919990539551,0.9563785035762786
Kepler-163,0.8759999871253967,,,5433.900652282963,26.78181469482422,1.0809780166893006
Kepler-1255,,,,5928.165393489584,40.7400016784668,1.031036
Kepler-137,0.7400000095367432,,,5264.233816860796,39.150001525878906,1.0383245064373017
Kepler-1256,,,,6081.036290241477,15.220000267028809,1.148166
Kepler-1844,,,,5680.130627485795,32.47999954223633,1.047868
Kepler-1845,0.9699999988079071,,,4716.909490146307,22.771599960327148,1.0009500047683715
Kepler-1257,0.7900000214576721,,,5422.69699443625,31.739999771118164,1.0142010047683716
Kepler-1258,,,,5759.115169921874,50.560001373291016,1.105558
Kepler-1259,0.9329999883969625,,,5070.192,23.21840019226074,1.073268
Kepler-1260,,,,5863.11926015625,18.030000686645508,1.00273
Kepler-1716,0.948500007390976,,,4755.728638680913,31.34433364868164,0.9779544809265137
Kepler-1261,,,,4922.602038174717,35.584128161621095,1.038928
Kepler-390,0.9120000004768372,,,5118.489667650815,65.56999969482422,1.0221895143051147
Kepler-1846,1.180999994277954,,,4805.259303062827,77.0199966430664,1.0284269713897705
Kepler-1685,0.8500000238418579,,,5510.124120447199,19.756999731063843,1.054333
Kepler-1262,0.42800000309944153,,,5820.7530332465285,33.150001525878906,0.9963
Kepler-1847,0.6494999825954437,,,5920.05437109375,10.866857392447335,1.124462
Kepler-1263,0.890999972820282,,,5015.287189044874,23.139999389648438,0.9934064904632569
KOI-2513,0.6320000290870667,,,5849.001679476034,13.279999732971191,10.118260133514404
Kepler-522,0.5764999985694885,,,6335.583060235507,8.708025514441594,0.9504410092983246
Kepler-1264,0.7160000006357828,,,5629.6010041555855,19.822666380140518,2.080255
Kepler-1265,1.130666693051656,,,4676.28729375,29.12319984436035,1.140204
Kepler-1266,,,,5072.903009165397,33.51499938964844,0.946228
Kepler-1848,1.0953332980473836,,,4869.321879394532,37.60300064086914,1.096192
Kepler-1267,,,,5555.005900167411,17.850000381469727,0.955644
Kepler-1268,0.6200000047683716,,,5946.5705548709675,84.69000244140625,1.078206
Kepler-1849,1.0399999618530273,,,4727.142046728515,23.925999959309895,1.062293
Kepler-169,1.0399999618530273,,,4935.6466328125,25.50100040435791,0.980451
Kepler-1850,1.2229999899864197,,,4303.269206060606,44.12999868392944,1.009063
Kepler-1851,0.8539999723434448,,,5505.112021282334,46.11000061035156,0.9758075143051148
Kepler-436,1.1976666847864788,,,4521.903561582031,16.00199966430664,0.933905
Kepler-1269,0.8100000023841858,,,5893.694629552284,20.880000114440918,1.18582
Kepler-1852,0.9446666638056437,,,5059.833325632292,27.508856909615652,0.969674
Kepler-1270,,,,5006.262752498325,,0.99883
Kepler-1271,,,,6078.412037958559,17.925000031789143,1.066998
Kepler-1853,0.9730000098546346,,,4748.83082515884,11.086999893188477,1.0178064952316284
Kepler-1272,,,,5667.370335979754,71.36000061035156,1.0819239809265135
Kepler-1854,,,,5040.23234375,35.556667963663735,5.326051
Kepler-391,0.871999979019165,,,5067.333918965757,,0.982622
Kepler-1855,1.5,,,3489.795483870968,28.970499992370605,5.092617
Kepler-406,0.7279999852180481,,,5609.10847535547,56.62666702270508,0.995367
Kepler-1856,0.9099999964237213,,,4790.055356578055,23.4035005569458,1.3572444976158142
Kepler-1273,0.844000001748403,,,5394.982539043015,17.22000002861023,1.0254154904632569
Kepler-1274,0.5569999814033508,,,5995.563273226141,16.7985714503697,0.8281803419164021
Kepler-173,0.6880000233650208,,,5765.500545767045,14.919428825378418,1.2355644761581421
Kepler-1857,0.45100000500679016,,,6016.48808254523,82.52999877929688,1.505354
Kepler-523,0.7400000095367432,,,5372.809411401478,7.619599962234497,0.9728245083446503
Kepler-1275,0.628000020980835,,,6011.763415959931,7.575714179447719,0.9521375095367431
Kepler-1858,0.9140000144640604,,,4897.940244566298,31.254666328430176,1.0184379904632568
Kepler-1276,0.5494999885559082,,,6210.237058746603,8.721333291795519,0.979638
Kepler-175,,,,5834.552505459516,20.56999969482422,1.150635
Kepler-1277,0.7200000286102295,,,5551.349166666667,31.93000030517578,0.895362
Kepler-1686,0.7620000243186951,,,5721.513368917658,80.98999786376953,1.0324309952316284
Kepler-1278,0.5389999747276306,,,5944.565486122533,85.0199966430664,0.9414474742507934
Kepler-1279,,,,6129.114054973323,12.206666946411133,1.107806
Kepler-1280,0.4449999928474426,,,5963.805958175356,20.09999942779541,1.0427615214576722
Kepler-180,0.7099999785423279,,,5415.1346673219205,68.1500015258789,1.0152494856948853
Kepler-140,0.5619999766349792,,,6055.253078642003,20.476000150044758,1.037126
Kepler-182,0.43799999356269836,,,5954.279109981143,36.421447277018224,1.112214
Kepler-1859,0.695000022649765,,,5788.7295575775415,15.583333333333334,0.999485
Kepler-1281,0.8299999833106995,,,5431.339523809524,23.175400161743163,17.56639
Kepler-1860,0.7669999996821085,,,5356.907636022395,29.615111456976997,1.0151614856948852
Kepler-1861,0.5709999799728394,,,5739.329760286996,20.21799964904785,0.9904510083446503
Kepler-1998,,,,5612.359816657838,67.91999816894531,1.012134
Kepler-392,0.5249999761581421,,,5991.95387995569,93.0199966430664,0.935591
Kepler-185,0.9189999997615814,,,5077.6606775265955,31.12333393096924,1.078944
Kepler-1282,,,,5408.040779552056,,0.9981635095367432
Kepler-1283,0.652999997138977,,,6015.73008130787,28.030000686645508,1.061922
Kepler-1687,1.3350000381469727,,,4158.369911573661,29.065200424194337,1.070596
Kepler-1284,,,,5050.7529379310345,43.04999923706055,0.964762
Kepler-1285,0.5699999928474426,,,5986.149038607881,8.643777847290039,0.8245496512489319
Kepler-1286,0.80799999833107,,,5799.156350167411,0.10000000149011612,1.00849
Kepler-97,,,,5792.104253776041,18.85000006357829,1.063175
Kepler-394,0.48500001430511475,,,5802.884769024384,47.61000061035156,1.0024945143051147
Kepler-1287,0.7950000166893005,,,5573.479462769909,80.16000366210938,1.0044304952316283
Kepler-187,,,,5973.045139513889,42.11000061035156,0.916174
Kepler-1288,0.5040000081062317,,,6194.203738863032,20.121600341796874,4.7533
Kepler-1994,0.8080000281333923,,,5382.083840492372,37.119998931884766,0.9916924904632569
Kepler-1289,0.8029999732971191,,,5662.4163263127675,,1.1043645071525574
Kepler-512,0.6389999985694885,,,5996.448770391949,12.174499988555908,0.9132700066757202
Kepler-1290,0.8320000171661377,,,5739.19000742457,18.979999542236328,1.042548
Kepler-189,0.9359999895095825,,,5073.959350504557,37.80499839782715,1.124405
Kepler-1291,,,,5152.814307226562,29.624999046325684,0.980801
Kepler-1292,,,,5545.767218431713,22.3700008392334,1.27186
Kepler-1862,,,,5522.342333333334,32.529998779296875,1.008431
Kepler-1293,0.656000018119812,,,6242.949220299899,12.3075000445048,0.98774
Kepler-513,,,,5851.300319718071,78.75,1.098288
Kepler-1294,,,,5805.0131796044925,1.1699999570846558,1.090953
Kepler-1295,0.8483333388964335,,,5352.547023731855,16.4302853175572,1.035932
Kepler-190,0.9203333457310995,,,5113.3603749218755,29.765714645385742,0.972055
Kepler-1652,1.4600000381469727,,,3504.892064929859,32.74666659037272,
Kepler-1296,0.9369999766349792,,,5178.406510350773,41.84000015258789,0.9914885095367432
Kepler-1297,0.6510000228881836,,,5723.688007873584,74.0999984741211,1.0076094952316286
Kepler-1863,0.5400000214576721,,,5847.5278732358875,78.4800033569336,1.0204134868869783
Kepler-1298,0.5839999914169312,,,6181.0401464254055,11.033799934387208,0.8763833385785421
Kepler-514,0.5699999928474426,,,6041.901561225389,8.332444614834255,1.5143449952316286
Kepler-1299,,,,5475.625634795672,17.31999969482422,1.000966
Kepler-1300,0.7310000061988831,,,6064.150474962198,12.620000203450521,0.986903
Kepler-191,0.984000027179718,,,5068.915174983004,19.260880263214112,0.890444
Kepler-1864,0.6319999992847443,,,5704.796876626633,16.265110863579643,0.918892511920929
Kepler-1865,0.9929999709129333,,,5246.8629193209135,67.11000061035156,0.979183
Kepler-1301,0.6909999847412109,,,5183.977147842262,,1.029901
Kepler-616,0.7150000135103861,,,5587.1449845359275,15.041142736162458,0.9843500095367432
Kepler-1302,0.8019999861717224,,,5110.58249171875,62.099998474121094,0.959182
Kepler-1303,0.5170000195503235,,,5668.140826588541,21.97249960899353,1.037274
Kepler-395,1.4850000143051147,,,3914.040998913214,19.907000223795574,0.9782055095367432
Kepler-1304,0.9520000219345093,,,5120.7893694944605,32.96724987030029,1.0300884904632568
Kepler-1305,0.7369999885559082,,,5669.554717773438,64.26000213623047,1.129047
Kepler-1306,,,,5472.741211104493,54.08000183105469,0.9687504892711639
Kepler-619,0.687333345413208,,,5844.163894433594,10.794799900054931,1.009822011205673
Kepler-1866,0.8569999933242798,,,5645.361635897416,59.150001525878906,0.9422929988079072
Kepler-1307,,,,5630.860384920802,30.440000534057617,0.9858405095367432
Kepler-1308,1.4800000190734863,,,3523.639410398231,33.63000026245117,1.1204330166893004
Kepler-1867,0.777999997138977,,,5626.808622773437,,0.955161
Kepler-1309,,,,4926.425726188023,29.010000228881836,1.068933478542328
Kepler-51,0.6800000071525574,,,5591.7976230255945,15.89860016937256,0.9589745143051147
Kepler-1310,0.8159999847412109,,,5528.622584611534,21.45550036430359,1.066903
Kepler-396,0.7700000107288361,,,5473.854223403662,13.214889144897462,1.0208893314259846
Kepler-1311,0.7620000243186951,,,5755.256417234848,50.00666618347168,0.898118
Kepler-1312,0.703333338101705,,,5589.90799644914,5.951791355381012,0.9078534976158141
Kepler-517,0.7559999823570251,,,5550.19534622104,49.18471973297119,0.9394254976158143
Kepler-1313,0.7546666661898295,,,5257.224812781512,6.1542500257492065,0.8705950059604645
Kepler-198,0.699999988079071,,,5528.408193672297,18.331285078837077,0.9740274952316283
Kepler-92,0.6119999885559082,,,5721.874982217691,24.582499980926514,0.9270649940395355
Kepler-1868,1.0923333565394084,,,4666.324133563701,21.991142545427596,0.999506
Kepler-1869,0.5932500064373016,,,5717.496980539606,12.397450225394694,0.9324035143051148
Kepler-1314,,,,4032.2672266666664,,
Kepler-1870,0.7764999866485596,,,5454.099465796494,12.330714089529854,1.019503
Kepler-398,1.112999975681305,,,4314.775222276095,30.10966682434082,1.0065375143051147
Kepler-1315,1.1150000095367432,,,4696.137350693644,38.5286668141683,0.9910410095367431
Kepler-201,0.6100000143051147,,,6104.4083689997,17.260000228881836,1.0196045047683717
Kepler-1316,0.7260000109672546,,,5741.2940287938345,55.290000915527344,0.8797915035762787
Kepler-1317,0.9200000166893005,,,4970.7884877613415,21.183142525809153,0.9391259892711639
Kepler-1318,1.159999966621399,,,4514.135987247984,33.14359970092774,0.963909
